TIRF Data File: Project 1320; Run 115
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg F	none	SAE
626.199	40.32	484.73	-5.987	2.016	25.277	21.949	96.23	1999.56	1058.44	-1144.29	-38.57	-13.30	-1.75	-0.92	37.18	61.75	96.59	101.24	80.30	0.152	0.171
626.219	40.33	484.18	-5.981	2.019	25.272	21.982	96.23	2066.76	1105.59	-1193.02	-32.37	-22.88	-1.73	-0.93	37.14	61.78	96.60	101.27	80.30	0.150	0.169
626.239	40.34	482.93	-5.982	2.009	25.279	22.041	96.23	2042.70	1117.40	-1181.61	-23.20	-24.91	-1.73	-0.95	37.04	61.73	96.59	101.27	80.32	0.147	0.166
626.259	40.30	481.64	-5.982	2.007	25.283	22.080	96.29	1955.94	1103.01	-1110.56	-19.52	-15.21	-1.76	-0.99	36.81	61.72	96.52	101.24	80.29	0.145	0.164
626.279	40.26	480.66	-5.979	2.016	25.279	22.104	96.23	1868.89	1070.51	-1047.19	-25.75	-1.83	-1.78	-1.02	36.97	61.69	96.45	101.23	80.32	0.144	0.162
626.299	40.24	480.23	-5.981	2.018	25.280	22.108	96.23	1873.58	1062.46	-1062.75	-34.26	-2.28	-1.76	-1.00	37.06	61.61	96.46	101.20	80.28	0.143	0.162
626.319	40.23	480.04	-5.985	2.007	25.283	22.112	96.23	1980.85	1103.45	-1119.51	-38.75	-10.29	-1.77	-0.99	37.03	61.53	96.43	101.23	80.31	0.143	0.162
626.339	40.20	479.45	-5.987	2.013	25.280	22.126	96.29	2049.41	1150.05	-1155.77	-36.02	-17.23	-1.77	-1.00	36.97	61.53	96.40	101.24	80.29	0.142	0.161
626.359	40.20	478.36	-5.981	2.018	25.282	22.177	96.23	2016.58	1163.47	-1155.14	-24.63	-26.03	-1.75	-1.01	36.97	61.48	96.37	101.30	80.30	0.140	0.159
626.379	40.24	477.14	-5.978	2.016	25.279	22.254	96.29	1940.18	1135.33	-1106.35	-17.81	-17.90	-1.75	-1.03	36.87	61.42	96.30	101.26	80.32	0.136	0.155
626.399	40.23	476.29	-5.985	2.009	25.281	22.286	96.23	1855.39	1085.12	-1044.91	-24.90	-3.64	-1.78	-1.04	36.79	61.37	96.27	101.21	80.28	0.134	0.153
626.419	40.20	476.13	-5.978	2.015	25.279	22.278	96.23	1833.74	1068.51	-1032.11	-34.94	-4.32	-1.78	-1.04	36.73	61.34	96.19	101.17	80.31	0.135	0.153
626.439	40.17	476.21	-5.990	2.012	25.280	22.259	96.09	1908.63	1101.32	-1072.07	-39.74	-9.66	-1.78	-1.03	36.71	61.29	96.16	101.20	80.28	0.136	0.154
626.459	40.16	476.05	-5.984	2.023	25.273	22.261	96.29	1997.42	1152.08	-1133.85	-36.64	-18.62	-1.76	-1.02	36.71	61.26	96.12	101.20	80.32	0.135	0.154
626.479	40.14	475.19	-5.981	2.009	25.275	22.291	96.23	2021.53	1181.35	-1154.40	-31.20	-27.75	-1.75	-1.02	36.73	61.26	96.08	101.21	80.28	0.134	0.153
626.499	40.15	473.90	-5.988	2.010	25.278	22.354	96.29	1982.83	1183.85	-1116.43	-24.50	-19.19	-1.78	-1.06	36.73	61.23	96.04	101.18	80.30	0.131	0.149
626.519	40.17	472.81	-5.981	2.016	25.271	22.419	96.29	1878.89	1160.09	-1056.59	-21.42	-6.54	-1.78	-1.10	36.71	61.19	95.97	101.13	80.30	0.127	0.146
626.539	40.19	472.06	-5.982	2.020	25.268	22.465	96.23	1802.54	1136.31	-1027.98	-28.21	-3.34	-1.75	-1.11	36.69	61.13	95.89	101.05	80.29	0.125	0.144
626.559	40.18	471.71	-5.987	2.012	25.262	22.479	96.16	1841.04	1149.42	-1071.76	-32.44	-5.02	-1.72	-1.07	36.71	61.06	95.85	101.07	80.31	0.124	0.143
626.579	40.19	471.44	-5.978	2.012	25.258	22.497	96.29	1927.45	1194.99	-1126.41	-40.17	-15.54	-1.71	-1.06	36.69	61.06	95.83	101.07	80.28	0.123	0.142
626.599	40.22	470.66	-5.987	2.012	25.258	22.547	96.29	1978.13	1257.31	-1155.09	-39.90	-26.13	-1.71	-1.09	36.65	60.97	95.80	101.08	80.31	0.120	0.140
626.619	40.23	469.41	-5.987	2.010	25.259	22.615	96.16	1952.70	1295.11	-1153.92	-24.01	-25.47	-1.69	-1.12	36.73	60.97	95.78	101.07	80.27	0.117	0.136
626.639	40.25	468.12	-5.984	2.013	25.256	22.686	96.16	1850.63	1276.62	-1104.10	-17.85	-15.18	-1.68	-1.16	36.75	60.94	95.72	100.98	80.31	0.113	0.133
626.659	40.27	467.26	-5.982	2.009	25.255	22.741	96.23	1764.86	1238.32	-1050.82	-27.41	-4.98	-1.68	-1.18	36.79	60.88	95.66	100.94	80.29	0.111	0.130
626.679	40.28	466.79	-5.984	2.010	25.251	22.769	96.23	1763.35	1236.72	-1052.53	-37.70	-2.10	-1.68	-1.17	36.71	60.77	95.61	100.88	80.29	0.109	0.129
626.699	40.29	466.63	-5.990	2.006	25.248	22.784	96.23	1821.32	1283.30	-1108.09	-39.58	-13.34	-1.64	-1.16	36.69	60.71	95.56	100.88	80.30	0.108	0.128
626.719	40.32	466.28	-5.988	2.007	25.245	22.820	96.23	1898.79	1327.59	-1159.88	-40.19	-23.20	-1.64	-1.14	36.61	60.66	95.50	100.88	80.27	0.106	0.126
626.739	40.32	465.46	-5.981	2.010	25.245	22.860	96.29	1926.35	1366.68	-1169.02	-32.68	-24.60	-1.65	-1.17	36.87	60.62	95.45	100.88	80.31	0.104	0.124
626.759	40.31	464.36	-5.982	2.019	25.245	22.906	96.29	1847.21	1382.47	-1129.91	-18.41	-21.55	-1.63	-1.22	36.67	60.52	95.37	100.88	80.28	0.102	0.122
626.779	40.30	463.35	-5.979	2.015	25.248	22.951	96.36	1745.01	1345.42	-1065.83	-21.32	-7.49	-1.64	-1.26	36.71	60.46	95.28	100.81	80.32	0.100	0.120
626.799	40.28	462.68	-5.984	2.016	25.242	22.973	96.29	1696.89	1305.57	-1038.67	-35.41	-1.96	-1.63	-1.26	36.73	60.34	95.14	100.74	80.28	0.099	0.118
626.819	40.29	462.53	-5.988	2.016	25.244	22.984	96.23	1731.99	1314.83	-1077.38	-42.91	-9.34	-1.61	-1.22	36.75	60.24	95.09	100.72	80.30	0.098	0.118
626.839	40.29	462.25	-5.984	2.016	25.240	23.000	96.43	1824.04	1374.05	-1140.75	-41.82	-17.53	-1.60	-1.20	36.73	60.18	95.04	100.72	80.30	0.097	0.117
626.859	40.28	461.55	-5.984	2.009	25.239	23.030	96.29	1860.98	1423.08	-1178.62	-36.90	-30.82	-1.58	-1.21	36.75	60.11	94.97	100.76	80.29	0.096	0.116
626.879	40.31	460.42	-5.991	2.015	25.240	23.102	96.23	1823.92	1434.00	-1165.63	-27.24	-30.42	-1.56	-1.23	36.67	60.05	94.90	100.71	80.31	0.093	0.112
626.899	40.31	459.01	-5.988	2.012	25.239	23.170	96.23	1740.72	1412.16	-1098.88	-23.98	-14.40	-1.58	-1.29	36.65	59.98	94.79	100.65	80.27	0.089	0.109
626.919	40.26	458.07	-5.985	2.012	25.241	23.191	96.16	1655.16	1382.11	-1043.70	-30.05	-7.14	-1.59	-1.32	36.69	59.88	94.68	100.60	80.30	0.088	0.108
626.939	40.19	457.60	-5.978	2.013	25.236	23.175	96.16	1650.39	1371.55	-1045.81	-39.67	-6.42	-1.58	-1.31	36.75	59.77	94.60	100.53	80.28	0.089	0.109
626.959	40.16	457.21	-5.984	2.015	25.236	23.178	96.23	1718.91	1397.33	-1103.35	-42.65	-13.36	-1.56	-1.27	36.83	59.71	94.51	100.52	80.31	0.089	0.109
626.979	40.14	456.70	-5.984	2.018	25.229	23.193	96.29	1780.21	1446.69	-1158.05	-39.08	-24.68	-1.54	-1.25	36.87	59.63	94.45	100.53	80.29	0.088	0.108
626.999	40.15	455.65	-5.990	2.013	25.232	23.250	96.23	1792.09	1486.75	-1170.93	-30.70	-29.30	-1.53	-1.27	36.87	59.60	94.38	100.52	80.29	0.085	0.105
627.019	40.16	454.40	-5.981	2.015	25.238	23.319	96.23	1738.84	1499.56	-1146.74	-17.95	-22.80	-1.52	-1.31	36.89	59.54	94.29	100.49	80.29	0.082	0.102
627.039	40.14	453.23	-5.987	2.010	25.237	23.371	96.29	1650.97	1490.76	-1079.26	-18.55	-11.52	-1.53	-1.38	37.04	59.48	94.18	100.43	80.29	0.080	0.099
627.059	40.13	452.48	-5.962	2.018	25.233	23.405	96.23	1583.03	1449.99	-1045.58	-32.40	-5.86	-1.51	-1.39	36.93	59.38	94.07	100.31	80.31	0.078	0.098
627.079	40.10	452.25	-5.987	2.016	25.234	23.397	96.16	1609.49	1452.68	-1073.19	-41.35	-11.27	-1.50	-1.35	36.89	59.32	93.97	100.29	80.28	0.078	0.098
627.099	40.10	452.05	-5.978	2.019	25.227	23.408	96.23	1674.96	1507.97	-1122.90	-42.19	-21.04	-1.49	-1.34	36.89	59.23	93.94	100.26	80.31	0.078	0.098
627.119	40.12	451.51	-5.984	2.012	25.231	23.447	96.16	1707.91	1556.57	-1168.03	-37.60	-29.71	-1.46	-1.33	36.85	59.23	93.88	100.29	80.27	0.076	0.096
627.139	40.15	450.57	-5.981	2.016	25.230	23.515	96.23	1699.44	1600.41	-1169.15	-26.82	-30.91	-1.45	-1.37	36.83	59.17	93.80	100.24	80.30	0.073	0.093
627.159	40.17	449.51	-5.984	2.018	25.229	23.581	96.23	1619.74	1610.35	-1101.46	-19.94	-20.28	-1.47	-1.46	36.73	59.06	93.69	100.20	80.30	0.070	0.090
627.179	40.18	448.81	-5.984	2.020	25.227	23.626	96.23	1514.55	1554.57	-1040.78	-25.63	-6.41	-1.46	-1.49	36.69	59.00	93.59	100.11	80.29	0.068	0.088
627.199	40.21	448.54	-5.984	2.012	25.227	23.654	96.23	1476.37	1520.97	-1028.82	-35.81	-7.29	-1.44	-1.48	36.65	58.87	93.50	100.05	80.29	0.066	0.086
627.219	40.19	448.58	-5.985	2.013	25.219	23.641	96.29	1516.14	1546.70	-1081.16	-36.85	-13.58	-1.40	-1.43	36.61	58.82	93.39	100.00	80.27	0.067	0.087
627.239	40.19	448.42	-5.979	2.012	25.219	23.650	96.16	1586.29	1602.49	-1144.18	-37.49	-22.01	-1.39	-1.40	36.61	58.74	93.31	100.01	80.32	0.066	0.087
627.259	40.21	447.72	-5.985	2.015	25.216	23.700	96.23	1600.31	1665.00	-1155.94	-37.32	-34.68	-1.38	-1.44	36.49	58.71	93.23	100.00	80.28	0.064	0.084
627.279	40.24	446.66	-5.981	2.022	25.213	23.770	96.23	1548.45	1698.52	-1132.36	-23.55	-31.62	-1.37	-1.50	36.49	58.65	93.11	99.94	80.32	0.061	0.081
627.299	40.25	445.57	-5.984	2.015	25.216	23.837	96.23	1452.18	1679.38	-1078.65	-15.91	-17.85	-1.35	-1.56	36.69	58.60	93.00	99.87	80.29	0.058	0.078
627.319	40.27	444.78	-5.984	2.009	25.214	23.890	96.23	1373.15	1635.76	-1032.32	-25.92	-10.44	-1.33	-1.58	36.40	58.50	92.87	99.79	80.30	0.055	0.076
627.339	40.32	444.47	-5.985	2.010	25.206	23.934	96.16	1371.63	1619.31	-1044.67	-35.37	-8.65	-1.31	-1.55	36.44	58.41	92.78	99.74	80.30	0.053	0.074
627.359	40.31	444.28	-5.984	2.015	25.199	23.939	96.23	1420.08	1650.31	-1095.02	-41.91	-17.57	-1.30	-1.51	36.55	58.33	92.70	99.71	80.28	0.053	0.073
627.379	40.30	443.73	-5.981	2.012	25.197	23.966	96.23	1468.63	1710.40	-1141.44	-44.77	-28.77	-1.29	-1.50	36.14	58.21	92.62	99.71	80.31	0.051	0.072
627.399	40.31	442.75	-5.979	2.016	25.194	24.022	96.23	1465.91	1768.46	-1157.13	-36.50	-32.27	-1.27	-1.53	36.20	58.18	92.49	99.72	80.27	0.049	0.070
627.419	40.27	441.54	-5.984	2.016	25.192	24.068	96.29	1385.71	1782.10	-1132.74	-22.03	-29.55	-1.22	-1.57	36.38	58.11	92.38	99.65	80.31	0.047	0.068
627.439	40.23	440.45	-5.987	2.010	25.198	24.102	96.09	1286.67	1729.17	-1086.09	-19.28	-17.02	-1.18	-1.59	36.42	58.03	92.24	99.58	80.28	0.045	0.066
627.459	40.21	439.94	-5.987	2.012	25.190	24.116	96.23	1240.87	1682.71	-1046.03	-32.57	-8.37	-1.19	-1.61	36.40	57.92	92.13	99.47	80.30	0.044	0.065
627.479	40.21	439.78	-5.979	2.015	25.187	24.128	96.23	1249.96	1698.35	-1064.64	-36.28	-15.53	-1.17	-1.60	36.38	57.84	92.00	99.46	80.28	0.044	0.065
627.499	40.21	439.47	-5.976	2.018	25.182	24.145	96.23	1307.95	1755.05	-1115.46	-38.50	-23.32	-1.17	-1.57	36.40	57.77	91.89	99.42	80.28	0.043	0.064
627.519	40.18	438.84	-5.984	2.013	25.179	24.160	96.23	1341.49	1816.22	-1152.21	-43.90	-33.39	-1.16	-1.58	36.12	57.67	91.81	99.39	80.29	0.042	0.064
627.539	40.17	437.75	-5.988	2.015	25.175	24.214	96.23	1297.51	1854.89	-1162.72	-35.42	-42.15	-1.12	-1.60	36.26	57.61	91.72	99.37	80.26	0.040	0.061
627.559	40.16	436.54	-5.979	2.010	25.176	24.273	96.23	1220.02	1848.26	-1131.00	-22.61	-30.99	-1.08	-1.63	36.28	57.57	91.59	99.31	80.30	0.037	0.059
627.579	40.14	435.60	-5.987	2.016	25.179	24.314	96.29	1142.62	1806.47	-1074.20	-22.75	-14.59	-1.06	-1.68	36.28	57.51	91.48	99.24	80.26	0.036	0.057
627.599	40.12	435.29	-5.985	2.013	25.172	24.323	96.29	1090.97	1773.42	-1037.93	-32.96	-11.05	-1.05	-1.71	36.28	57.38	91.36	99.13	80.30	0.035	0.056
627.619	40.11	435.13	-5.982	2.022	25.166	24.326	96.29	1110.28	1791.89	-1062.06	-36.99	-13.38	-1.05	-1.69	36.22	57.24	91.23	99.07	80.27	0.034	0.056
627.639	40.12	434.82	-5.982	2.016	25.167	24.347	96.23	1148.93	1838.16	-1125.23	-37.25	-24.87	-1.02	-1.63	36.26	57.14	91.17	99.02	80.29	0.034	0.055
627.659	40.14	434.23	-5.982	2.012	25.166	24.394	96.23	1158.01	1887.64	-1162.16	-42.80	-35.76	-1.00	-1.62	36.18	57.07	91.06	99.04	80.29	0.032	0.053
627.679	40.17	433.33	-5.979	2.018	25.161	24.461	96.36	1119.13	1937.86	-1166.75	-32.79	-37.12	-0.96	-1.66	36.40	56.98	91.00	99.00	80.28	0.029	0.050
627.699	40.15	432.24	-5.988	2.015	25.165	24.512	96.36	1022.77	1945.38	-1140.19	-14.48	-33.42	-0.90	-1.71	36.30	56.89	90.87	98.97	80.30	0.027	0.048
627.719	40.13	431.57	-5.981	2.019	25.164	24.538	96.23	937.55	1892.22	-1076.55	-19.25	-20.77	-0.87	-1.76	36.34	56.84	90.74	98.85	80.26	0.025	0.047
627.739	40.14	431.26	-5.984	2.009	25.161	24.562	96.36	912.17	1842.43	-1040.35	-36.73	-11.95	-0.88	-1.77	36.20	56.67	90.65	98.78	80.30	0.024	0.046
627.759	40.16	431.11	-5.982	2.012	25.158	24.582	96.16	911.88	1862.56	-1068.36	-39.96	-18.70	-0.85	-1.74	36.14	56.57	90.51	98.71	80.27	0.023	0.045
627.779	40.18	430.83	-5.987	2.015	25.155	24.609	96.23	934.97	1929.44	-1126.46	-35.62	-27.37	-0.83	-1.71	36.22	56.51	90.44	98.66	80.29	0.022	0.044
627.799	40.22	430.13	-5.981	2.018	25.147	24.675	96.29	942.83	1980.17	-1159.38	-38.16	-37.21	-0.81	-1.71	36.34	56.46	90.35	98.66	80.28	0.019	0.041
627.819	40.27	429.23	-5.981	2.013	25.154	24.755	96.16	886.93	1998.09	-1166.95	-30.55	-41.83	-0.76	-1.71	36.30	56.35	90.27	98.66	80.28	0.016	0.038
627.839	40.27	428.33	-5.984	2.013	25.154	24.810	96.16	811.43	1976.88	-1136.90	-19.77	-29.39	-0.71	-1.74	36.30	56.31	90.18	98.58	80.29	0.014	0.036
627.859	40.28	427.51	-5.981	2.020	25.152	24.861	96.29	745.81	1953.02	-1081.55	-21.26	-17.48	-0.69	-1.81	36.32	56.22	90.03	98.49	80.27	0.012	0.034
627.879	40.29	427.16	-5.982	2.015	25.150	24.887	96.16	702.60	1939.90	-1042.25	-32.49	-14.99	-0.67	-1.86	36.36	56.13	89.96	98.39	80.30	0.011	0.032
627.899	40.26	426.85	-5.982	2.012	25.148	24.888	96.09	698.79	1947.90	-1076.87	-36.14	-20.97	-0.65	-1.81	36.40	56.05	89.88	98.33	80.28	0.010	0.032
627.919	40.23	426.38	-5.984	2.009	25.147	24.895	96.29	717.61	2003.49	-1127.95	-34.82	-31.77	-0.64	-1.78	36.34	55.99	89.80	98.29	80.30	0.010	0.032
627.939	40.21	425.63	-5.981	2.015	25.144	24.930	96.23	717.81	2047.99	-1161.10	-37.32	-38.11	-0.62	-1.76	36.32	55.91	89.74	98.26	80.29	0.009	0.031
627.959	40.22	424.74	-5.987	2.015	25.148	24.985	96.29	676.85	2078.42	-1172.95	-29.33	-40.67	-0.58	-1.77	36.26	55.87	89.69	98.23	80.30	0.006	0.028
627.979	40.21	423.68	-5.984	2.010	25.145	25.045	96.29	602.95	2099.09	-1129.80	-14.97	-37.00	-0.53	-1.86	36.20	55.81	89.58	98.18	80.31	0.004	0.026
627.999	40.19	423.02	-5.976	2.019	25.145	25.073	96.29	540.84	2044.98	-1060.09	-17.33	-20.23	-0.51	-1.93	36.12	55.75	89.45	98.07	80.30	0.003	0.025
628.019	40.16	422.43	-5.975	2.018	25.141	25.087	96.23	504.15	1967.28	-1037.90	-31.63	-12.10	-0.49	-1.90	35.81	55.64	89.28	97.94	80.32	0.002	0.024
628.039	40.13	422.00	-5.984	2.013	25.138	25.095	96.29	489.60	1966.85	-1068.26	-36.61	-18.68	-0.46	-1.84	36.00	55.61	89.23	97.87	80.30	0.002	0.024
628.059	40.09	421.61	-5.982	2.013	25.130	25.089	96.23	502.35	2023.28	-1124.29	-35.89	-25.23	-0.45	-1.80	35.98	55.53	89.14	97.82	80.33	0.002	0.024
628.079	40.07	420.87	-5.984	2.016	25.130	25.125	96.29	503.75	2096.15	-1157.06	-37.74	-35.29	-0.44	-1.81	36.02	55.46	89.06	97.76	80.30	0.000	0.023
628.099	40.05	419.77	-5.985	2.019	25.131	25.178	96.16	457.55	2140.72	-1158.57	-30.23	-42.24	-0.39	-1.85	35.85	55.45	89.03	97.78	80.33	-0.002	0.021
628.119	40.05	418.83	-5.985	2.019	25.125	25.232	96.29	393.63	2115.52	-1133.10	-17.76	-32.24	-0.35	-1.87	35.77	55.40	88.88	97.69	80.32	-0.004	0.018
628.139	40.05	417.94	-5.981	2.018	25.125	25.289	96.23	329.51	2044.68	-1092.48	-14.04	-17.61	-0.30	-1.87	35.73	55.34	88.77	97.60	80.32	-0.006	0.016
628.159	40.04	417.31	-5.979	2.018	25.125	25.315	96.16	286.47	2003.26	-1055.92	-23.80	-11.45	-0.27	-1.90	35.67	55.32	88.63	97.45	80.35	-0.008	0.015
628.179	39.98	416.84	-5.984	2.016	25.120	25.311	96.29	268.18	2018.14	-1069.24	-29.69	-14.44	-0.25	-1.89	35.63	55.20	88.49	97.37	80.32	-0.008	0.015
628.199	39.93	416.29	-5.979	2.020	25.117	25.312	96.23	261.54	2070.75	-1115.94	-30.41	-23.99	-0.23	-1.86	35.69	55.15	88.44	97.33	80.36	-0.008	0.015
628.219	39.92	415.59	-5.984	2.016	25.116	25.349	96.23	260.72	2116.30	-1157.08	-34.63	-30.05	-0.23	-1.83	35.87	55.13	88.38	97.31	80.32	-0.009	0.014
628.239	39.94	414.65	-5.985	2.018	25.114	25.415	96.29	239.58	2142.50	-1172.54	-31.45	-34.50	-0.20	-1.83	35.67	55.08	88.33	97.30	80.37	-0.012	0.011
628.259	39.95	413.75	-5.987	2.016	25.116	25.476	96.23	178.84	2139.22	-1159.49	-15.07	-33.58	-0.15	-1.84	35.67	55.04	88.27	97.23	80.33	-0.014	0.009
628.279	39.94	412.85	-5.985	2.010	25.113	25.526	96.36	124.27	2078.67	-1115.03	-11.31	-18.90	-0.11	-1.86	35.69	54.95	88.14	97.14	80.36	-0.016	0.007
628.299	39.96	412.11	-5.982	2.013	25.117	25.587	96.29	84.36	2012.76	-1072.74	-23.59	-7.28	-0.08	-1.88	35.71	54.88	88.03	97.07	80.36	-0.018	0.004
628.319	39.98	411.68	-5.985	2.015	25.114	25.625	96.16	41.43	2008.40	-1069.96	-31.77	-12.44	-0.04	-1.88	35.59	54.85	87.91	96.95	80.35	-0.020	0.003
628.339	39.96	411.10	-5.987	2.013	25.113	25.647	96.29	28.96	2060.85	-1106.68	-30.22	-18.22	-0.03	-1.86	35.59	54.69	87.88	96.91	80.37	-0.021	0.002
628.359	39.91	410.43	-5.985	2.016	25.110	25.658	96.36	29.19	2117.72	-1154.74	-29.12	-25.65	-0.03	-1.83	35.57	54.66	87.83	96.88	80.34	-0.021	0.001
628.379	39.87	409.61	-5.984	2.016	25.110	25.683	96.23	18.49	2144.31	-1183.86	-27.48	-32.65	-0.02	-1.81	35.67	54.58	87.80	96.88	80.38	-0.022	0.000
628.399	39.84	408.79	-5.985	2.019	25.111	25.719	96.23	1.50	2142.22	-1175.11	-17.71	-29.54	0.00	-1.82	35.63	54.57	87.73	96.82	80.34	-0.024	-0.001
628.419	39.83	408.13	-5.979	2.018	25.108	25.752	96.29	-29.39	2103.83	-1131.66	-7.90	-20.35	0.03	-1.86	35.75	54.57	87.62	96.75	80.37	-0.025	-0.002
628.439	39.84	407.50	-5.982	2.012	25.111	25.798	96.23	-83.41	2041.25	-1075.23	-13.61	-9.05	0.08	-1.90	35.83	54.51	87.50	96.65	80.36	-0.027	-0.004
628.459	39.86	406.91	-5.985	2.016	25.114	25.850	96.23	-143.36	2006.69	-1060.18	-25.43	-3.66	0.14	-1.89	35.59	54.41	87.36	96.56	80.37	-0.028	-0.006
628.479	39.88	406.45	-5.984	2.012	25.107	25.889	96.16	-196.50	2033.98	-1087.87	-28.77	-10.88	0.18	-1.87	35.53	54.38	87.31	96.47	80.38	-0.030	-0.007
628.499	39.88	405.86	-5.981	2.016	25.110	25.929	96.29	-224.47	2097.31	-1140.13	-26.04	-17.41	0.20	-1.84	35.55	54.32	87.21	96.45	80.35	-0.032	-0.009
628.519	39.87	405.19	-5.987	2.012	25.107	25.963	96.16	-239.21	2144.28	-1179.03	-26.87	-23.52	0.20	-1.82	35.55	54.29	87.20	96.46	80.39	-0.033	-0.010
628.539	39.85	404.57	-5.981	2.020	25.105	25.994	96.29	-266.38	2153.66	-1187.19	-20.01	-30.60	0.22	-1.81	35.51	54.29	87.14	96.39	80.36	-0.034	-0.011
628.559	39.84	403.87	-5.981	2.016	25.108	26.027	96.29	-296.81	2116.38	-1153.36	-7.99	-20.20	0.26	-1.83	35.30	54.23	87.10	96.36	80.39	-0.035	-0.013
628.579	39.83	403.20	-5.979	2.018	25.108	26.064	96.16	-337.39	2053.04	-1095.04	-8.58	-3.21	0.31	-1.87	35.47	54.20	86.99	96.26	80.36	-0.037	-0.014
628.599	39.84	402.54	-5.978	2.019	25.107	26.113	96.29	-400.28	2001.18	-1057.18	-20.77	0.47	0.38	-1.89	35.49	54.18	86.88	96.16	80.37	-0.039	-0.016
628.619	39.85	401.95	-5.982	2.009	25.106	26.163	96.16	-445.02	1992.65	-1069.23	-28.84	-0.64	0.42	-1.86	35.61	54.15	86.81	96.10	80.36	-0.040	-0.018
628.639	39.88	401.48	-5.981	2.023	25.102	26.212	96.23	-470.63	2043.68	-1111.21	-27.92	-7.94	0.42	-1.84	35.55	54.06	86.74	96.00	80.36	-0.042	-0.020
628.659	39.90	401.13	-5.988	2.013	25.105	26.247	96.23	-477.92	2104.13	-1156.02	-25.35	-16.94	0.41	-1.82	35.61	54.04	86.74	96.01	80.39	-0.044	-0.021
628.679	39.93	401.01	-5.984	2.013	25.105	26.276	96.36	-480.56	2127.88	-1183.47	-24.00	-18.83	0.41	-1.80	35.65	54.00	86.77	96.00	80.33	-0.045	-0.022
628.699	39.97	400.74	-5.984	2.013	25.103	26.316	96.29	-519.47	2136.85	-1172.03	-14.33	-20.10	0.44	-1.82	35.69	54.01	86.71	95.97	80.37	-0.046	-0.024
628.719	40.00	400.54	-5.982	2.009	25.108	26.353	96.23	-551.83	2089.48	-1128.17	-5.66	-11.02	0.49	-1.85	35.71	54.00	86.63	95.89	80.33	-0.047	-0.025
628.739	40.08	400.43	-5.985	2.015	25.108	26.410	96.29	-594.03	2031.87	-1082.18	-12.10	2.89	0.55	-1.88	35.75	53.97	86.54	95.81	80.36	-0.049	-0.027
628.759	40.16	400.19	-5.979	2.020	25.105	26.481	96.23	-651.28	2010.03	-1055.89	-24.41	2.66	0.62	-1.90	35.61	53.93	86.51	95.71	80.34	-0.052	-0.030
628.779	40.28	400.07	-5.991	2.015	25.101	26.565	96.23	-703.84	2010.60	-1090.16	-27.87	0.24	0.65	-1.84	35.71	53.94	86.44	95.65	80.34	-0.055	-0.033
628.799	40.36	399.76	-5.988	2.018	25.100	26.638	96.29	-767.14	2082.61	-1148.62	-22.69	-4.42	0.67	-1.81	35.65	53.93	86.44	95.62	80.34	-0.058	-0.035
628.819	40.40	399.33	-5.984	2.015	25.102	26.695	96.16	-814.21	2161.60	-1168.86	-20.73	-18.60	0.70	-1.85	35.71	53.91	86.49	95.62	80.32	-0.060	-0.037
628.839	40.43	398.98	-5.984	2.013	25.101	26.740	96.23	-809.33	2136.10	-1167.28	-15.92	-16.35	0.69	-1.83	35.59	53.90	86.51	95.63	80.35	-0.061	-0.039
628.859	40.44	398.24	-5.979	2.019	25.100	26.793	96.36	-826.36	2047.17	-1146.48	-5.75	-2.17	0.72	-1.79	35.57	53.93	86.49	95.58	80.31	-0.063	-0.041
628.879	40.44	397.38	-5.992	2.016	25.100	26.854	96.23	-880.16	1952.50	-1099.74	-5.84	8.43	0.80	-1.78	35.53	53.90	86.40	95.53	80.34	-0.065	-0.043
628.899	40.47	396.40	-5.979	2.018	25.098	26.939	96.23	-946.64	1895.86	-1062.47	-17.26	15.57	0.89	-1.78	35.47	53.93	86.32	95.42	80.32	-0.068	-0.046
628.919	40.49	395.35	-5.982	2.015	25.097	27.023	96.23	-1033.26	1912.66	-1064.44	-22.56	11.53	0.97	-1.80	35.39	53.94	86.29	95.36	80.32	-0.071	-0.049
628.939	40.48	394.33	-5.982	2.016	25.092	27.090	96.29	-1103.88	1957.98	-1110.14	-18.70	3.57	0.99	-1.76	35.35	53.94	86.30	95.31	80.32	-0.074	-0.051
628.959	40.45	393.31	-5.981	2.020	25.093	27.135	96.23	-1126.85	1990.65	-1156.80	-18.26	7.05	0.97	-1.72	35.26	54.00	86.33	95.30	80.31	-0.075	-0.053
628.979	40.42	392.34	-5.981	2.020	25.089	27.184	96.29	-1146.28	2005.18	-1177.50	-19.29	4.46	0.97	-1.70	35.20	54.03	86.41	95.30	80.34	-0.077	-0.055
628.999	40.39	391.20	-5.981	2.013	25.087	27.247	96.29	-1165.04	1979.06	-1170.76	-9.98	0.22	1.00	-1.69	35.20	54.09	86.43	95.30	80.30	-0.079	-0.057
629.019	40.36	389.95	-5.982	2.016	25.090	27.309	96.23	-1176.27	1901.34	-1134.76	-2.14	11.33	1.04	-1.68	35.16	54.12	86.38	95.24	80.34	-0.081	-0.059
