TIRF Data File: Project 1320; Run 116
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg F	none	SAE
305.120	40.45	404.41	-2.978	4.029	23.570	26.499	55.91	-2331.27	2030.11	-1665.39	-44.78	21.80	1.40	-1.22	38.11	62.45	89.17	96.07	80.22	-0.111	-0.051
305.140	40.46	404.92	-2.983	4.023	23.575	26.478	55.91	-2313.62	2032.78	-1611.64	-41.32	32.52	1.44	-1.26	37.65	62.36	89.11	95.97	80.19	-0.110	-0.050
305.160	40.47	405.39	-2.978	4.021	23.577	26.453	56.05	-2285.57	2032.30	-1566.59	-47.21	42.64	1.46	-1.30	37.71	62.26	89.03	95.82	80.21	-0.109	-0.049
305.180	40.45	405.90	-2.978	4.035	23.574	26.405	56.18	-2271.94	2026.57	-1558.61	-55.55	33.72	1.46	-1.30	37.58	62.14	88.96	95.69	80.22	-0.107	-0.047
305.200	40.39	406.48	-2.977	4.029	23.578	26.330	56.05	-2239.70	2027.00	-1586.07	-54.59	27.24	1.41	-1.28	37.50	62.01	88.90	95.56	80.19	-0.105	-0.044
305.220	40.32	406.91	-2.977	4.027	23.578	26.257	56.11	-2182.22	2033.94	-1629.44	-54.38	24.76	1.34	-1.25	37.42	61.89	88.87	95.42	80.22	-0.102	-0.042
305.240	40.31	407.23	-2.977	4.020	23.580	26.225	56.11	-2130.78	2036.19	-1666.07	-57.47	11.11	1.28	-1.22	37.38	61.80	88.87	95.31	80.19	-0.101	-0.041
305.260	40.34	407.66	-2.977	4.020	23.586	26.221	56.05	-2085.36	2039.44	-1672.56	-50.35	5.70	1.25	-1.22	37.38	61.75	88.79	95.20	80.22	-0.101	-0.040
305.280	40.32	407.89	-2.980	4.024	23.585	26.188	56.11	-2035.42	2050.84	-1625.55	-43.77	14.99	1.25	-1.26	37.48	61.69	88.71	95.07	80.19	-0.099	-0.039
305.300	40.25	408.20	-2.978	4.023	23.587	26.123	56.18	-1969.64	2060.52	-1576.46	-43.95	24.55	1.25	-1.31	37.58	61.60	88.65	94.94	80.22	-0.097	-0.037
305.320	40.18	408.63	-2.978	4.030	23.589	26.056	56.38	-1901.60	2056.01	-1567.42	-52.13	26.53	1.21	-1.31	37.65	61.59	88.55	94.79	80.20	-0.095	-0.034
305.340	40.15	408.99	-2.984	4.026	23.590	26.009	56.38	-1855.42	2048.84	-1588.67	-58.23	14.16	1.17	-1.29	38.11	61.57	88.51	94.66	80.20	-0.093	-0.033
305.360	40.15	409.26	-2.980	4.027	23.592	25.995	56.38	-1824.94	2063.83	-1636.76	-55.24	-1.23	1.11	-1.26	38.03	61.50	88.46	94.50	80.20	-0.092	-0.032
305.380	40.16	409.45	-2.977	4.029	23.591	25.989	56.38	-1743.05	2068.61	-1681.36	-58.28	-7.27	1.04	-1.23	38.22	61.47	88.47	94.40	80.17	-0.092	-0.032
305.400	40.12	409.73	-2.986	4.029	23.599	25.944	56.59	-1639.01	2041.85	-1701.43	-62.21	-13.89	0.96	-1.20	38.42	61.51	88.41	94.24	80.20	-0.090	-0.030
305.420	40.08	410.04	-2.984	4.024	23.610	25.900	56.45	-1579.61	2037.01	-1679.62	-51.74	-12.40	0.94	-1.21	38.38	61.56	88.36	94.14	80.17	-0.088	-0.029
305.440	40.09	410.31	-2.983	4.020	23.615	25.886	56.45	-1550.69	2078.09	-1626.46	-36.58	-4.79	0.95	-1.28	38.66	61.61	88.29	94.01	80.21	-0.088	-0.028
305.460	40.09	410.86	-2.981	4.026	23.622	25.851	56.45	-1518.60	2086.56	-1582.78	-45.24	-7.44	0.96	-1.32	38.72	61.69	88.19	93.85	80.17	-0.086	-0.027
305.480	40.08	411.68	-2.983	4.024	23.624	25.794	56.45	-1440.70	2054.06	-1601.55	-56.05	-15.29	0.90	-1.28	38.77	61.79	88.13	93.72	80.19	-0.084	-0.025
305.500	40.07	412.42	-2.977	4.020	23.629	25.741	56.45	-1320.68	2021.41	-1657.06	-57.51	-23.33	0.80	-1.22	38.73	61.85	88.03	93.60	80.19	-0.082	-0.023
305.520	40.09	413.01	-2.981	4.023	23.636	25.717	56.59	-1231.35	2017.92	-1702.70	-60.21	-32.65	0.72	-1.19	38.83	61.94	88.02	93.46	80.17	-0.081	-0.022
305.540	40.12	413.48	-2.978	4.026	23.647	25.709	56.52	-1185.79	2025.69	-1717.28	-59.82	-39.70	0.69	-1.18	38.91	62.08	87.94	93.34	80.20	-0.080	-0.021
305.560	40.14	414.03	-2.987	4.023	23.662	25.686	56.59	-1163.15	2013.72	-1701.75	-50.45	-38.77	0.68	-1.18	38.87	62.24	87.89	93.21	80.16	-0.079	-0.020
305.580	40.16	414.69	-2.983	4.017	23.675	25.657	56.52	-1105.17	1994.54	-1653.30	-43.62	-29.35	0.67	-1.21	38.87	62.42	87.78	93.11	80.21	-0.077	-0.019
305.600	40.19	415.75	-2.983	4.018	23.682	25.616	56.52	-1010.80	1985.10	-1611.24	-47.15	-25.35	0.63	-1.23	38.66	62.56	87.67	92.95	80.16	-0.075	-0.018
305.620	40.24	416.72	-2.986	4.023	23.687	25.582	56.52	-944.10	1978.03	-1614.78	-53.08	-35.19	0.58	-1.22	38.81	62.74	87.56	92.84	80.19	-0.074	-0.017
305.640	40.28	417.66	-2.981	4.021	23.699	25.552	56.59	-875.45	1955.53	-1664.15	-52.62	-44.79	0.53	-1.18	38.77	62.99	87.48	92.73	80.18	-0.073	-0.015
305.660	40.32	418.48	-2.987	4.023	23.705	25.525	56.72	-789.04	1916.09	-1722.49	-59.46	-49.93	0.46	-1.11	38.68	63.18	87.36	92.59	80.18	-0.071	-0.014
305.680	40.33	419.22	-2.986	4.021	23.725	25.492	56.72	-738.43	1898.39	-1751.82	-64.24	-58.77	0.42	-1.08	38.64	63.47	87.31	92.47	80.19	-0.069	-0.013
305.700	40.32	419.93	-2.977	4.023	23.748	25.440	56.72	-695.61	1901.70	-1736.33	-51.24	-57.62	0.40	-1.10	38.54	63.73	87.20	92.37	80.16	-0.067	-0.011
305.720	40.32	420.71	-2.984	4.024	23.760	25.393	56.72	-616.66	1901.80	-1684.10	-35.60	-49.65	0.37	-1.13	38.56	64.03	87.01	92.26	80.20	-0.064	-0.009
305.740	40.38	421.61	-2.984	4.017	23.777	25.374	56.86	-526.99	1889.29	-1635.67	-35.14	-47.27	0.32	-1.16	38.40	64.29	86.82	92.13	80.16	-0.063	-0.008
305.760	40.41	422.31	-2.981	4.020	23.788	25.352	56.79	-463.44	1860.06	-1620.50	-46.32	-50.13	0.29	-1.15	38.36	64.55	86.69	92.01	80.19	-0.062	-0.008
305.780	40.39	422.63	-2.984	4.026	23.797	25.322	56.79	-432.89	1833.75	-1655.12	-50.54	-59.89	0.26	-1.11	38.32	64.87	86.54	91.89	80.17	-0.060	-0.006
305.800	40.40	422.59	-2.983	4.021	23.811	25.333	56.86	-392.08	1809.96	-1705.79	-53.80	-66.70	0.23	-1.06	38.16	65.14	86.41	91.78	80.19	-0.060	-0.007
305.820	40.38	422.47	-2.986	4.018	23.828	25.325	56.86	-344.38	1801.52	-1727.74	-57.71	-65.32	0.20	-1.04	38.05	65.41	86.27	91.71	80.18	-0.059	-0.007
305.840	40.34	422.39	-2.986	4.018	23.846	25.304	56.86	-337.64	1815.18	-1710.70	-46.08	-65.40	0.20	-1.06	37.91	65.69	86.16	91.59	80.17	-0.058	-0.006
305.860	40.31	422.59	-2.986	4.018	23.863	25.274	56.86	-296.07	1819.74	-1661.28	-30.29	-60.45	0.18	-1.10	37.89	66.00	85.99	91.50	80.20	-0.056	-0.005
305.880	40.28	422.86	-2.981	4.021	23.870	25.240	56.79	-192.07	1793.08	-1609.21	-29.60	-53.61	0.12	-1.11	37.71	66.17	85.77	91.39	80.16	-0.054	-0.003
305.900	40.26	423.06	-2.984	4.021	23.876	25.217	56.86	-150.20	1770.77	-1592.33	-38.85	-60.39	0.09	-1.11	37.56	66.38	85.59	91.27	80.20	-0.053	-0.002
305.920	40.25	422.94	-2.986	4.018	23.887	25.218	56.79	-119.58	1755.62	-1617.72	-44.47	-68.21	0.07	-1.09	37.56	66.61	85.43	91.18	80.16	-0.053	-0.002
305.940	40.23	422.94	-2.983	4.018	23.893	25.204	56.86	-23.31	1737.94	-1668.38	-46.19	-71.19	0.01	-1.04	37.32	66.82	85.25	91.11	80.19	-0.052	-0.002
305.960	40.20	423.17	-2.986	4.021	23.906	25.169	56.86	61.61	1697.88	-1707.70	-53.71	-78.40	-0.04	-0.99	37.16	67.04	85.10	91.02	80.18	-0.050	0.000
305.980	40.16	423.52	-2.987	4.020	23.920	25.125	56.79	91.76	1672.69	-1703.84	-49.59	-76.28	-0.05	-0.98	36.97	67.26	84.95	90.94	80.18	-0.048	0.001
306.000	40.14	423.99	-2.986	4.017	23.929	25.083	56.86	158.30	1680.71	-1645.18	-35.22	-65.41	-0.10	-1.02	36.87	67.53	84.77	90.88	80.19	-0.046	0.003
306.020	40.11	424.81	-2.978	4.023	23.931	25.020	56.72	299.47	1675.78	-1586.62	-29.27	-60.54	-0.19	-1.06	36.75	67.68	84.58	90.81	80.16	-0.044	0.006
306.040	40.11	425.67	-2.983	4.018	23.940	24.963	56.72	413.36	1609.81	-1574.06	-44.05	-60.89	-0.26	-1.02	36.65	67.88	84.39	90.72	80.19	-0.041	0.008
306.060	40.12	426.18	-2.981	4.024	23.941	24.945	56.52	460.89	1542.34	-1617.51	-54.28	-67.21	-0.28	-0.95	36.59	68.10	84.22	90.62	80.15	-0.040	0.009
306.080	40.16	426.65	-2.983	4.021	23.945	24.938	56.52	507.72	1496.03	-1683.13	-55.95	-72.76	-0.30	-0.89	36.49	68.34	84.08	90.56	80.19	-0.040	0.009
306.100	40.17	427.24	-2.987	4.018	23.958	24.909	56.38	567.89	1472.81	-1712.96	-61.02	-71.40	-0.33	-0.86	36.26	68.56	83.99	90.53	80.15	-0.038	0.010
306.120	40.16	428.21	-2.981	4.026	23.970	24.850	56.18	635.26	1474.00	-1708.96	-49.62	-71.18	-0.37	-0.86	36.57	68.83	83.83	90.47	80.17	-0.035	0.012
306.140	40.13	429.35	-2.996	4.020	23.985	24.764	56.25	766.58	1460.96	-1659.41	-35.29	-65.34	-0.46	-0.88	36.65	69.07	83.65	90.43	80.16	-0.031	0.016
306.160	40.11	430.40	-2.983	4.030	23.988	24.695	56.25	941.23	1418.29	-1599.81	-35.77	-54.11	-0.59	-0.89	36.81	69.26	83.45	90.36	80.15	-0.029	0.019
306.180	40.11	431.26	-2.986	4.021	23.998	24.643	56.25	1008.54	1348.99	-1585.70	-46.87	-55.34	-0.64	-0.85	36.97	69.42	83.26	90.30	80.16	-0.026	0.021
306.200	40.14	431.89	-2.987	4.020	24.005	24.624	56.11	1020.51	1300.37	-1608.26	-55.69	-58.66	-0.63	-0.81	37.16	69.55	83.09	90.26	80.13	-0.025	0.022
306.220	40.22	432.63	-2.986	4.021	24.006	24.633	56.18	1074.48	1277.05	-1655.53	-57.08	-59.23	-0.65	-0.77	37.32	69.73	82.99	90.17	80.16	-0.025	0.021
306.240	40.30	433.57	-2.986	4.017	24.023	24.628	56.18	1120.80	1258.36	-1688.66	-57.59	-62.34	-0.66	-0.75	37.52	69.81	82.80	90.18	80.12	-0.025	0.022
306.260	40.31	434.86	-2.990	4.023	24.029	24.558	56.32	1208.62	1261.18	-1678.92	-47.05	-58.63	-0.72	-0.75	37.61	69.93	82.65	90.11	80.15	-0.022	0.025
306.280	40.33	436.26	-2.986	4.027	24.040	24.493	56.18	1352.47	1253.64	-1619.11	-31.80	-51.30	-0.84	-0.77	37.63	70.00	82.50	90.08	80.12	-0.019	0.027
306.300	40.35	437.55	-2.986	4.017	24.047	24.432	56.11	1466.92	1206.80	-1565.02	-30.14	-40.46	-0.94	-0.77	37.58	70.03	82.32	90.04	80.12	-0.016	0.030
306.320	40.38	438.41	-2.980	4.021	24.047	24.401	56.25	1516.09	1148.07	-1553.65	-41.80	-36.16	-0.98	-0.74	37.73	70.09	82.17	90.01	80.15	-0.015	0.031
306.340	40.42	439.16	-2.986	4.014	24.051	24.385	56.11	1548.83	1097.96	-1594.76	-48.42	-42.50	-0.97	-0.69	37.77	70.11	82.03	89.95	80.12	-0.014	0.032
306.360	40.39	439.86	-2.986	4.018	24.056	24.332	56.25	1599.61	1054.90	-1657.39	-49.46	-42.47	-0.97	-0.64	37.91	70.14	81.94	89.94	80.15	-0.011	0.034
306.380	40.36	440.84	-2.981	4.021	24.065	24.259	56.18	1657.43	1025.09	-1691.58	-52.53	-40.29	-0.98	-0.61	37.69	70.15	81.84	89.91	80.11	-0.008	0.037
306.400	40.32	441.97	-2.988	4.021	24.075	24.174	55.91	1747.38	1022.80	-1687.54	-40.18	-40.57	-1.04	-0.61	38.13	70.18	81.78	89.89	80.14	-0.004	0.041
306.420	40.27	443.18	-2.984	4.020	24.083	24.075	55.91	1881.62	998.33	-1634.20	-29.22	-27.21	-1.15	-0.61	38.01	70.19	81.72	89.85	80.12	0.000	0.045
306.440	40.21	444.04	-2.987	4.016	24.094	23.992	55.78	1981.09	940.77	-1587.37	-34.04	-12.10	-1.25	-0.59	37.89	70.19	81.62	89.82	80.14	0.004	0.049
306.460	40.14	444.67	-2.988	4.016	24.096	23.919	55.64	2025.91	884.86	-1586.70	-46.16	-9.47	-1.28	-0.56	37.93	70.17	81.50	89.79	80.13	0.007	0.052
306.480	40.05	445.06	-2.988	4.018	24.101	23.843	55.57	2067.66	847.99	-1620.49	-54.27	-15.08	-1.28	-0.52	37.93	70.12	81.50	89.76	80.11	0.011	0.055
306.500	39.97	445.68	-2.984	4.021	24.112	23.759	55.51	2122.50	846.42	-1668.16	-45.23	-21.15	-1.27	-0.51	37.89	70.12	81.46	89.73	80.12	0.015	0.059
306.520	39.89	446.35	-2.986	4.024	24.125	23.677	55.51	2185.99	850.72	-1689.87	-35.68	-22.02	-1.29	-0.50	37.79	70.05	81.40	89.72	80.09	0.019	0.063
306.540	39.81	447.09	-2.983	4.016	24.139	23.593	55.44	2288.70	826.62	-1670.19	-22.16	-17.28	-1.37	-0.49	37.81	69.98	81.40	89.71	80.13	0.023	0.066
306.560	39.75	447.91	-2.988	4.020	24.148	23.511	55.57	2390.82	779.39	-1617.93	-12.62	-4.88	-1.48	-0.48	37.46	69.86	81.29	89.71	80.10	0.027	0.070
306.580	39.69	448.65	-2.990	4.021	24.154	23.439	55.44	2440.50	742.28	-1576.74	-21.74	3.23	-1.55	-0.47	37.63	69.81	81.26	89.66	80.12	0.030	0.073
306.600	39.62	449.24	-2.990	4.013	24.166	23.365	55.31	2455.76	710.61	-1585.15	-36.04	1.05	-1.55	-0.45	37.50	69.71	81.20	89.62	80.10	0.034	0.077
306.620	39.56	450.14	-2.986	4.018	24.168	23.285	55.24	2478.80	682.44	-1623.37	-42.14	-7.84	-1.53	-0.42	37.46	69.60	81.13	89.60	80.11	0.038	0.081
306.640	39.51	451.12	-2.987	4.021	24.179	23.205	55.31	2518.60	681.47	-1660.52	-37.86	-12.90	-1.52	-0.41	37.36	69.55	81.13	89.59	80.11	0.042	0.084
306.660	39.47	452.21	-2.990	4.024	24.190	23.124	55.17	2566.01	683.86	-1673.89	-28.65	-9.60	-1.53	-0.41	37.24	69.43	81.13	89.59	80.09	0.046	0.088
306.680	39.45	453.66	-2.983	4.021	24.201	23.042	55.17	2598.82	666.00	-1642.20	-17.12	-3.20	-1.58	-0.41	37.18	69.38	81.10	89.59	80.12	0.050	0.092
306.700	39.50	455.34	-2.983	4.018	24.211	22.984	55.10	2631.29	650.67	-1588.72	-12.07	8.21	-1.66	-0.41	37.08	69.33	81.07	89.55	80.08	0.053	0.095
306.720	39.52	456.98	-2.986	4.014	24.218	22.915	55.17	2657.87	636.90	-1554.59	-25.12	10.06	-1.71	-0.41	37.28	69.27	81.09	89.53	80.12	0.057	0.098
306.740	39.55	458.50	-2.990	4.017	24.220	22.852	55.10	2664.49	621.04	-1563.03	-42.00	-2.17	-1.70	-0.40	36.91	69.23	81.06	89.53	80.09	0.060	0.101
306.760	39.60	459.83	-2.987	4.014	24.226	22.816	55.10	2683.76	605.36	-1609.16	-43.08	-12.03	-1.67	-0.38	36.79	69.21	81.10	89.55	80.11	0.062	0.103
306.780	39.64	461.08	-2.984	4.027	24.233	22.781	55.04	2678.39	618.64	-1640.64	-38.62	-14.46	-1.63	-0.38	36.42	69.23	81.17	89.53	80.09	0.064	0.104
306.800	39.67	462.45	-2.986	4.020	24.239	22.727	54.83	2706.53	645.71	-1625.86	-23.24	-11.79	-1.66	-0.40	36.53	69.26	81.23	89.53	80.09	0.066	0.107
306.820	39.71	463.58	-2.987	4.027	24.243	22.698	54.90	2770.87	635.57	-1575.40	-7.53	2.57	-1.76	-0.40	36.42	69.33	81.23	89.55	80.11	0.068	0.108
306.840	39.76	464.60	-2.988	4.017	24.247	22.672	54.90	2770.15	612.27	-1529.33	-13.85	8.73	-1.81	-0.40	36.30	69.36	81.24	89.55	80.08	0.069	0.110
306.860	39.80	465.38	-2.994	4.020	24.248	22.658	54.83	2751.05	590.23	-1527.47	-31.76	4.80	-1.80	-0.39	36.24	69.43	81.35	89.56	80.12	0.070	0.110
306.880	39.86	465.93	-2.990	4.023	24.248	22.669	54.83	2738.82	581.57	-1566.58	-41.05	1.42	-1.75	-0.37	36.34	69.48	81.37	89.59	80.08	0.070	0.110
306.900	39.91	466.55	-2.987	4.024	24.247	22.662	54.70	2739.25	612.25	-1616.65	-29.97	-4.53	-1.69	-0.38	36.08	69.52	81.48	89.59	80.10	0.070	0.110
306.920	39.91	467.14	-2.987	4.013	24.252	22.634	54.70	2782.98	631.64	-1623.73	-19.47	-4.69	-1.71	-0.39	36.10	69.62	81.57	89.60	80.09	0.071	0.112
306.940	39.91	467.69	-2.988	4.020	24.254	22.607	54.77	2824.66	620.28	-1577.17	-10.04	2.58	-1.79	-0.39	36.24	69.67	81.64	89.66	80.10	0.073	0.113
306.960	39.91	468.12	-2.984	4.024	24.255	22.586	54.70	2811.66	611.66	-1529.56	-4.89	7.48	-1.84	-0.40	36.32	69.70	81.70	89.71	80.10	0.074	0.114
306.980	39.91	468.59	-2.980	4.023	24.256	22.567	54.83	2759.33	609.22	-1516.17	-16.17	4.76	-1.82	-0.40	36.22	69.74	81.78	89.71	80.08	0.075	0.115
307.000	39.90	469.09	-2.983	4.018	24.255	22.537	54.70	2730.30	597.74	-1553.64	-26.23	-3.97	-1.76	-0.38	36.42	69.79	81.89	89.73	80.11	0.076	0.116
307.020	39.88	469.72	-2.990	4.016	24.259	22.496	54.63	2745.80	604.67	-1604.58	-24.16	-9.01	-1.71	-0.38	36.59	69.86	81.98	89.76	80.07	0.078	0.118
307.040	39.87	470.31	-2.987	4.016	24.257	22.463	54.77	2801.78	623.38	-1625.71	-19.58	-6.96	-1.72	-0.38	36.75	69.92	82.05	89.79	80.12	0.080	0.120
307.060	39.86	470.97	-2.988	4.021	24.254	22.423	54.70	2840.72	618.18	-1599.54	-13.22	-2.44	-1.78	-0.39	36.85	69.92	82.11	89.78	80.08	0.082	0.122
307.080	39.82	471.44	-2.981	4.021	24.260	22.378	54.77	2849.64	599.17	-1542.09	-8.10	7.12	-1.85	-0.39	37.03	69.96	82.17	89.84	80.11	0.084	0.124
307.100	39.78	471.71	-2.988	4.020	24.262	22.343	54.70	2836.41	597.38	-1515.97	-10.73	9.93	-1.87	-0.39	37.06	70.02	82.27	89.85	80.09	0.086	0.126
307.120	39.74	472.03	-2.981	4.032	24.259	22.308	54.70	2807.61	594.11	-1532.74	-19.98	0.19	-1.83	-0.39	37.06	70.05	82.30	89.88	80.09	0.087	0.128
307.140	39.68	472.34	-2.986	4.018	24.259	22.259	54.70	2796.24	583.29	-1587.07	-22.05	-7.64	-1.76	-0.37	37.14	70.05	82.36	89.94	80.11	0.090	0.130
307.160	39.63	472.81	-2.988	4.017	24.261	22.211	54.70	2829.40	588.08	-1627.33	-19.64	-5.01	-1.74	-0.36	37.30	70.14	82.41	89.95	80.08	0.092	0.133
307.180	39.63	473.24	-2.984	4.021	24.264	22.191	54.83	2875.30	606.68	-1615.38	-13.42	-0.54	-1.78	-0.38	37.26	70.15	82.50	90.01	80.10	0.093	0.134
307.200	39.65	473.51	-2.987	4.017	24.265	22.188	54.70	2908.39	594.68	-1558.15	-4.08	7.02	-1.87	-0.38	37.26	70.15	82.50	90.05	80.08	0.094	0.134
307.220	39.65	473.78	-2.986	4.014	24.266	22.173	54.70	2896.88	584.59	-1511.29	-6.54	17.38	-1.92	-0.39	37.12	70.18	82.54	90.08	80.10	0.094	0.135
307.240	39.65	473.98	-2.990	4.017	24.267	22.166	54.63	2853.04	581.16	-1515.47	-19.66	10.00	-1.88	-0.38	37.42	70.22	82.57	90.13	80.09	0.095	0.135
307.260	39.66	474.21	-2.986	4.011	24.266	22.158	54.70	2807.84	565.60	-1563.32	-29.01	1.27	-1.80	-0.36	37.48	70.25	82.58	90.18	80.10	0.095	0.135
307.280	39.66	474.80	-2.986	4.016	24.265	22.131	54.77	2814.63	583.06	-1615.62	-24.03	-3.76	-1.74	-0.36	37.46	70.31	82.66	90.20	80.09	0.096	0.137
307.300	39.69	475.46	-2.987	4.024	24.265	22.115	54.77	2867.34	605.13	-1624.34	-16.10	-7.90	-1.77	-0.37	37.46	70.36	82.74	90.29	80.08	0.097	0.138
307.320	39.71	476.17	-2.980	4.024	24.265	22.098	54.70	2935.85	594.92	-1575.59	-8.03	-2.43	-1.86	-0.38	37.46	70.36	82.84	90.34	80.11	0.098	0.139
307.340	39.72	476.60	-2.987	4.018	24.266	22.083	54.56	2931.83	574.59	-1520.27	-9.02	5.76	-1.93	-0.38	37.50	70.40	82.87	90.37	80.07	0.099	0.139
307.360	39.77	476.99	-2.983	4.016	24.269	22.089	54.56	2882.17	572.40	-1501.41	-24.73	14.85	-1.92	-0.38	37.50	70.44	82.95	90.43	80.12	0.099	0.139
307.380	39.79	477.22	-2.984	4.023	24.267	22.091	54.56	2826.83	576.02	-1537.14	-35.94	13.14	-1.84	-0.37	37.58	70.52	82.99	90.47	80.08	0.099	0.139
307.400	39.79	477.81	-2.983	4.024	24.263	22.066	54.50	2807.19	589.68	-1601.70	-26.14	1.31	-1.75	-0.37	37.61	70.56	83.10	90.53	80.09	0.100	0.140
307.420	39.82	478.67	-2.988	4.020	24.266	22.042	54.50	2854.13	601.06	-1626.48	-21.29	-4.51	-1.75	-0.37	37.28	70.59	83.17	90.59	80.09	0.101	0.141
307.440	39.84	479.49	-2.983	4.023	24.265	22.012	54.43	2935.33	596.83	-1586.97	-18.33	-2.67	-1.85	-0.38	37.24	70.65	83.24	90.59	80.10	0.102	0.143
307.460	39.85	479.88	-2.987	4.021	24.268	22.002	54.23	2944.10	582.32	-1525.35	-15.85	5.09	-1.93	-0.38	37.20	70.65	83.29	90.68	80.12	0.103	0.144
307.480	39.86	480.08	-2.987	4.013	24.266	21.998	54.43	2886.58	572.42	-1502.04	-25.61	12.67	-1.92	-0.38	37.06	70.66	83.36	90.75	80.07	0.103	0.144
307.500	39.86	480.27	-2.988	4.033	24.263	21.992	54.43	2829.28	574.23	-1531.69	-34.02	9.86	-1.85	-0.37	37.03	70.75	83.42	90.84	80.11	0.103	0.144
307.520	39.89	480.82	-2.986	4.017	24.267	21.982	54.23	2796.43	584.58	-1598.20	-28.82	-2.42	-1.75	-0.37	36.93	70.82	83.51	90.87	80.07	0.104	0.145
307.540	39.91	481.48	-2.984	4.018	24.266	21.965	54.29	2827.12	596.25	-1636.43	-22.09	-6.15	-1.73	-0.36	36.85	70.87	83.56	90.91	80.12	0.105	0.145
307.560	39.91	482.26	-2.987	4.013	24.268	21.926	54.43	2906.70	604.50	-1614.83	-13.93	-4.55	-1.80	-0.37	36.75	70.91	83.62	90.94	80.09	0.107	0.147
307.580	39.90	482.93	-2.988	4.016	24.269	21.891	54.36	2953.50	593.87	-1549.26	-7.25	1.94	-1.91	-0.38	36.61	70.95	83.67	91.04	80.09	0.109	0.149
307.600	39.88	482.97	-2.984	4.020	24.266	21.877	54.36	2941.92	575.00	-1508.78	-16.03	15.70	-1.95	-0.38	36.51	71.00	83.72	91.08	80.09	0.109	0.150
307.620	39.85	483.01	-2.988	4.020	24.268	21.862	54.36	2886.96	566.77	-1523.67	-31.22	14.21	-1.89	-0.37	36.40	71.06	83.76	91.14	80.08	0.110	0.151
307.640	39.82	483.05	-2.987	4.020	24.270	21.842	54.29	2846.10	565.95	-1582.27	-32.03	-0.46	-1.80	-0.36	36.06	71.06	83.86	91.17	80.11	0.111	0.152
307.660	39.83	483.36	-2.993	4.018	24.268	21.831	54.29	2847.21	588.45	-1625.18	-24.39	-3.69	-1.75	-0.36	36.36	71.16	83.95	91.23	80.07	0.112	0.153
307.680	39.86	483.95	-2.990	4.017	24.271	21.822	54.43	2891.58	614.72	-1611.67	-13.25	-3.91	-1.79	-0.38	36.12	71.20	83.99	91.27	80.12	0.112	0.153
307.700	39.86	484.65	-2.983	4.023	24.269	21.793	54.43	2937.89	597.35	-1549.83	-7.82	0.60	-1.90	-0.39	36.04	71.26	84.06	91.30	80.08	0.114	0.155
307.720	39.85	485.12	-2.990	4.018	24.272	21.767	54.36	2954.61	571.54	-1498.81	-15.35	13.38	-1.97	-0.38	35.92	71.26	84.08	91.37	80.11	0.115	0.156
307.740	39.86	485.43	-2.990	4.016	24.273	21.758	54.23	2919.70	564.55	-1501.49	-29.98	16.29	-1.94	-0.38	35.89	71.31	84.14	91.40	80.10	0.116	0.156
307.760	39.85	485.74	-2.988	4.024	24.271	21.739	54.36	2859.05	568.59	-1560.84	-32.71	7.47	-1.83	-0.36	35.91	71.33	84.21	91.49	80.09	0.116	0.157
307.780	39.87	486.41	-2.980	4.017	24.271	21.719	54.43	2846.23	579.71	-1618.89	-24.75	-2.43	-1.76	-0.36	35.87	71.39	84.32	91.50	80.11	0.117	0.158
316.200	40.14	495.79	-2.986	0.021	25.215	21.450	54.63	1548.33	321.00	-651.46	0.23	13.18	-2.38	-0.49	38.87	79.48	92.84	99.49	80.08	0.175	0.195
316.220	40.13	496.02	-2.978	0.021	25.213	21.438	54.63	1610.93	338.06	-695.97	3.69	1.12	-2.31	-0.49	39.03	79.45	92.89	99.53	80.12	0.176	0.196
316.240	40.12	495.90	-2.987	0.017	25.216	21.438	54.70	1654.04	346.41	-703.91	7.78	-1.23	-2.35	-0.49	38.99	79.45	92.87	99.52	80.09	0.176	0.196
316.260	40.11	495.44	-2.988	0.021	25.217	21.451	54.77	1634.11	345.12	-670.45	9.56	4.36	-2.44	-0.51	39.38	79.45	92.90	99.52	80.10	0.176	0.195
316.280	40.09	494.97	-2.987	0.021	25.217	21.461	54.77	1563.57	335.67	-624.48	6.19	12.17	-2.50	-0.54	39.32	79.40	92.90	99.47	80.09	0.175	0.195
316.300	40.11	494.85	-2.990	0.017	25.218	21.479	54.77	1518.34	330.23	-607.82	-1.54	18.73	-2.50	-0.54	39.48	79.33	92.90	99.49	80.09	0.174	0.194
316.320	40.14	495.01	-2.984	0.014	25.217	21.487	54.70	1535.91	328.04	-647.28	-2.38	10.60	-2.37	-0.51	39.30	79.30	92.89	99.49	80.11	0.174	0.193
316.340	40.17	495.20	-2.980	0.017	25.220	21.491	54.70	1622.12	337.45	-692.90	3.44	5.85	-2.34	-0.49	39.64	79.29	92.92	99.50	80.08	0.174	0.193
316.360	40.17	495.24	-2.984	0.017	25.214	21.492	54.70	1673.27	348.49	-700.34	9.58	2.43	-2.39	-0.50	39.76	79.33	92.92	99.49	80.12	0.173	0.193
